0,"Vänsterpartiet tycker att det är viktigt att skydda stränderna så att alla människor kan promenera , bada och fiska .",8 Sidor
1,Youssoufa Moukoko kan redan nu tjäna massor med pengar på fotbollen .,8 Sidor
0,"Nu har landet bett EU och internationella valutafonden , IMF , om hjälp .",8 Sidor
0,"Nu säger de fyra partierna Moderaterna , Folkpartiet , Centerpartiet och Kristdemokraterna att de har kommit överens om hur de vill använda Sveriges pengar .",8 Sidor
0,Det var ingen bra längdhoppsfinal .,8 Sidor
1,"Federer har nu tagit 15 segrar , en mer än Pete Sampras .",8 Sidor
0,Miljöpartiet säger att de flesta av barnen nu kommer att få stanna i Sverige .,8 Sidor
−1,Tusentals ungdomar har inte klarat av att betala sina sms-lån .,8 Sidor
−1,Många experter säger att det är dåligt för klimatet .,8 Sidor
0,Den som har betalat för mycket skatt får tillbaka pengar .,8 Sidor
1,Nasrin Sotoudeh får priset för att hon kämpar för människors rättigheter i Iran .,8 Sidor
1,I pausen skulle sjuka och skadade kunna lämna området Ghouta .,8 Sidor
1,"– Det här var bättre än allt jag hoppades på , säger Zebastian Modin .",8 Sidor
0,Nu kan hon tänka sig att sänka skatten på kärnkraft så att kraftverken får vara kvar in några år till .,8 Sidor
0,Men det räcker inte med att få undervisning hemma .,8 Sidor
0,Myndigheten Försvarsmakten jobbar med soldaterna som ska försvara Sverige om det blir krig .,8 Sidor
0,"Därför kommer hon inte efter i skolan , trots att hon är borta varje fredag .",8 Sidor
0,Senare i vår får vi veta om det blir äkta kärlek i något av programmen .,8 Sidor
0,Där de börjar växa blir det svårare för andra växter att klara sig .,8 Sidor
1,17-årige Truls Möregårdh från Sverige fick en bra start i VM i bordtennis .,8 Sidor
0,Vi kan drömma om monster på havets botten .,8 Sidor
1,Den fick bland annat pris som den bästa svenska filmen förra året .,8 Sidor
1,– Det känns fantastiskt .,8 Sidor
0,De två artisterna kan vinna sju priser var .,8 Sidor
0,Men Zlatan får spela i den franska cupfinalen på söndag .,8 Sidor
0,Det betyder att alla människor ska få vara med och bestämma .,8 Sidor
−1,Maria Borelius säger att hon har gjort fel och inte kommer att göra om någonting liknande .,8 Sidor
1,Britten Ben Maher vann .,8 Sidor
1,17-åriga rapparen Einár fick pris för årets bästa låt .,8 Sidor
−1,Alla vuxna över 18 år och vissa barn som har högre risk att bli svårt sjuka skulle få vaccin under det första halvåret .,8 Sidor
0,"I dag , fredag , hålls en stor minneshögtid vid slottet i London .",8 Sidor
0,Astronauterna hade med sig en bil så de kunde köra på månen .,8 Sidor
0,Det är viktigt för att personer som gjort brott inte ska kunna gömma sig i ett annat land .,8 Sidor
0,Persson och universitetet i Örebro är oskyldiga och det blir inte någon rättegång i en domstol .,8 Sidor
0,"– Det här är en bra lösning på de problem som funnits , säger den svenska EU-kommissionären Cecilia Malmström .",8 Sidor
0,Både muslimer och judar får komma till de heliga platserna på Tempelberget .,8 Sidor
1,Det är ganska lätt .,8 Sidor
0,Men många säger att Tymosjenko är oskyldig och måste släppas fri .,8 Sidor
1,Lund är den bästa kommunen för alla i skolan .,8 Sidor
−1,Hon fick operera sitt dåliga knä i vintras .,8 Sidor
−1,De flesta länder har vägrat att samarbeta med Zimbabwe .,8 Sidor
1,"– Jag är förstås väldigt glad att regeringen vill att jag fortsätter , säger Cecilia Malmström .",8 Sidor
−1,De gripna är misstänkta för att ha varit med och startat bråket .,8 Sidor
1,"– Det är en glad nyhet för oss , säger Erik Arroy som är ledare för Sveriges studenter .",8 Sidor
1,Ukraina fick gas igen .,8 Sidor
0,Men cannabis kommer inte att få säljas helt fritt .,8 Sidor
1,Nu kan de se fram emot en sommar med mycket mygg .,8 Sidor
0,Japans regering och kärnkraftsföretaget Tepco samarbetar för att minska skadorna och stoppa utsläppen från det förstörda kraftverket .,8 Sidor
−1,Svenskorna hade spelet och chanserna men hade svårt att göra mål .,8 Sidor
1,"– Jag är väldigt överraskad , sade 19-åriga Ebba Andersson efter segern .",8 Sidor
−1,En tredjedel av eleverna har inte godkända betyg .,8 Sidor
−1,Då ökar risken att de får ont i ryggen och nacken .,8 Sidor
0,– Många som bor i Gaza stöttar inte Hamas och deras idéer .,8 Sidor
0,Sverige måste vinna för att få fortsätta spela i EM .,8 Sidor
0,Till och med den 6 april går det att skicka in sin film med sång .,8 Sidor
1,– Kul att killarna får göra många mål .,8 Sidor
−1,Det gick inte att ta betalt när datorerna inte fungerade .,8 Sidor
0,Från 1988 har den som äger en bil kunnat köpa en egen skylt till bilen .,8 Sidor
0,Han ska klaga på domen för att få en ny rättegång .,8 Sidor
0,"När det finns folk som kräver att han ska dödas är det bäst att hålla sig undan , säger Kristinn Hrafnsson på Wikileaks .",8 Sidor
0,Men när tittarnas poäng kom förändrades allt .,8 Sidor
1,"Det är en ära att få leda programmet , sade Sanna Nielsen .",8 Sidor
0,"De som bor där har rätt till skydd i andra länder , till exempel i Sverige .",8 Sidor
1,USA vann lätt sin kvartsfinal mot England med 3-0 .,8 Sidor
0,Sedan ska alla i Sverige kunna få vaccinet .,8 Sidor
−1,Pär Nuder var inte beredd på att han skulle få sparken .,8 Sidor
0,En extra skatt för de allra rikaste tas bort i januari 1010 .,8 Sidor
1,Tyskland visade fantasi och skärpa i anfallsspelet och skapade massor av vassa chanser .,8 Sidor
−1,Sedan slog de sönder den och bar bort den .,8 Sidor
−1,Om personer som jobbar i kommuner blir hotade för att hjälpa folk är det ett hot mot demokratin .,8 Sidor
0,"Ungdomar som vill dansa och lyssna på musik har rätt att få göra det , Religiösa extremister ska inte få stoppa dem , skriver hon i sin artikel .",8 Sidor
−1,Hon vill snabbt slippa alla regler och lagar i EU och stänga landets gränser .,8 Sidor
0,Då har tingsrätten bestämt vilket straff Mijailo Mijailovic ska få .,8 Sidor
1,Men det finns också människor som är glada för det som hänt .,8 Sidor
0,Än så länge har USA väntat på att vapenexperterna ska bli klara .,8 Sidor
1,Människor som flyr krig och förföljelser måste kunna få skydd i ett annat land .,8 Sidor
1,"Om Turkiet får köpa vapen från länderna , så kan Turkiet kanske samtidigt gå med på att säga ja till Sverige , tror experter .",8 Sidor
1,Tyskland vann med 4-3 .,8 Sidor
0,På mötet sa hon att alla länder i EU måste hjälpas åt så att alla människor kan få vaccin mot corona .,8 Sidor
0,Men en tidning som stöder Assads regering skrev på tisdagen att det är för sent för fredssamtal .,8 Sidor
0,De har alla varit mästare i sina idrotter .,8 Sidor
0,Det finns inga soldater som har som uppgift att hjälpa till med sådant .,8 Sidor
1,Men Sveriges damer kämpade bra och lyckades vinna .,8 Sidor
−1,Men regeringen har inte lyckats få planerna godkända av riksdagen .,8 Sidor
0,Kristdemokraterna vann valet i Österrike .,8 Sidor
1,Samtidigt har han varit en av de bästa backarna .,8 Sidor
1,– Läget blir bättre .,8 Sidor
1,På torsdagen vann hon guld i loppet på medeldistans i VM .,8 Sidor
1,Många åkte dit för att hjälpa dem .,8 Sidor
1,Sedan dess har det blivit åtta maratonlopp för den pigge gamle löparen .,8 Sidor
1,"Det är en belöning för all hård träning , säger Nicole Munn till 8 Sidor .",8 Sidor
0,Där finns många vackra trähus som är flera hundra år gamla .,8 Sidor
0,Han behöver hjälp från svenska staten för att kunna ta med barnen hem .,8 Sidor
−1,Frankrike har fått hård kritik av EU för att landet utvisade massor av romer i somras .,8 Sidor
−1,Det blev ingen medalj för Tove Alexandersson tisdagens lopp i orienterings-VM .,8 Sidor
0,Domstolen tror inte heller att naturen runt gruvan kan skadas .,8 Sidor
−1,Ingen vet när de kan flytta hem igen .,8 Sidor
−1,Misslyckas Jon med att komma till OS blir det han som får betala Jens .,8 Sidor
1,Sveriges bästa bordtennis-spelare vann finalen i Europaligan mot Vitryssland .,8 Sidor
1,Sverige har fått en lätt start .,8 Sidor
1,Hon är mycket glad över att spelet fungerar så bra .,8 Sidor
0,"De som fått tillstånd att stanna i Sverige måste få hjälp att ordna bostad , jobb eller utbildning .",8 Sidor
1,Finalen mot Rafael Nadal blev en riktigt häftig match med mycket fint spel .,8 Sidor
1,Den 30 april varje år firas Valborgsmässoafton .,8 Sidor
0,Men det kan vara svårt att veta om du behöver hjälp .,8 Sidor
−1,Men politikerna hade ändå svårt att samarbeta för att undvika krisen .,8 Sidor
0,"– Det finns risk att städerna börjar tävla om att locka till sig bra fotbollslag , säger Anders Hübinette i fotbollförbundet .",8 Sidor
−1,Sedan sade poliserna att han samarbetat med terrorister i fängelset .,8 Sidor
−1,Det är en grupp med högerextrema partier som inte gillar EU .,8 Sidor
1,Det blev Zlatan Ibrahimovic och Hanna Marklund som fick de finaste priserna .,8 Sidor
1,Centerpartiets ledare Annie Lööf har sagt att hon tycker att Magdalena Andersson är en bra statsminister .,8 Sidor
−1,När det blev klart att Emma Wallrup inte får behålla sin plats på partiets lista i valet i höst valde hon att sluta .,8 Sidor
−1,"Gör vi inte det blir Sverige straffat av EUs domstol och får betala böter , säger Henrik von Sydow .",8 Sidor
−1,Människorna som bor där fick inte gå ut under natten och morgonen .,8 Sidor
−1,Bensen kan ge sjukdomen cancer .,8 Sidor
0,Lettland har fått stora nöd-lån från andra länder .,8 Sidor
−1,Där står det i lagen att kvinnor inte har samma rättigheter som män .,8 Sidor
1,Nyamko Sabuni vill kunna samarbeta med Sverigedemokraterna .,8 Sidor
1,Att lyssna på en podd är ett skönt sätt att vila på varma och lediga dagar .,8 Sidor
0,Vid full tid stod det oavgjort 1-1 Matchen fick avgöras med straffar .,8 Sidor
1,Nu har räddningsarbetare lyckats rädda elva arbetare .,8 Sidor
−1,Ligan hjälpte människor i hela Sverige att fuska för att få bra resultat på provet .,8 Sidor
0,De hoppades att han skulle kunna få stopp på rebellerna .,8 Sidor
1,Till exempel har flera av länderna lovat att fler skogar ska få vara kvar .,8 Sidor
0,"Vi kommer därför att vänta med omröstningen , sade Theresa May .",8 Sidor
0,Det är också viktigt att arbetsmiljön blir bättre och att ingen blir dåligt behandlade för sin ålder .,8 Sidor
1,"Det har varit en så rolig tävling och jag kände mig så stark , sade Charlotte Kalla efter loppet .",8 Sidor
−1,Annars kan militärerna inte försvara Sverige på ett bra sätt om de skulle bli krig .,8 Sidor
0,Men det är inte säkert att det blir så .,8 Sidor
1,Frida Hansdotter gjorde en bra VM-tävling och kom på åttonde plats .,8 Sidor
1,År 1718 kom en lag i Sverige som sa att vissa kvinnor fick rösta .,8 Sidor
−1,Det blir inga medaljer alls .,8 Sidor
1,– Folk i Afghanistan vill ha fred .,8 Sidor
1,Alla människor är lika mycket värda .,8 Sidor
1,Alla lovade att minska utsläppen av gaser som skadar klimatet .,8 Sidor
−1,Men regionerna kan inte ha för lite pengar hur länge som helst .,8 Sidor
−1,När han kom hem efter matchen mådde han dåligt .,8 Sidor
1,"I dag går det att bevisa vem man är genom DNA-test , men det hjälper inte par eller adopterade barn .",8 Sidor
0,Men det kan bli mycket regn och hårda vindar .,8 Sidor
−1,Försäkringskassans experter tror att ännu fler kommer att vara sjukskrivna i framtiden .,8 Sidor
0,Det kan gå väldigt snabbt när vaktbolagen inte längre kör ut och fyller på pengar i bankomaterna .,8 Sidor
0,Vanliga vintrar har marken frusit och kan inte suga upp mer vatten .,8 Sidor
1,Om tidningarna gör så kan de spara mycket pengar .,8 Sidor
−1,"Vi orkade inte förbättra siffrorna från förra valet , sade hon .",8 Sidor
1,Det blev ett brons för henne i big air med skidor .,8 Sidor
1,I söndags vann han Vasaloppet för tredje gången .,8 Sidor
1,"Han slog många av världens bästa spelare som Tiger Woods , Ernie Els och Colin Montgomery .",8 Sidor
1,Det kanske till och med kan vara bra .,8 Sidor
0,Trump vill skydda USAs egna stålföretag .,8 Sidor
1,I herrarnas sprint på lördagen vann Alexander Loginov från Ryssland .,8 Sidor
1,Han skulle få bilen för att han spelat 146 matcher för Sverige .,8 Sidor
1,Holm och Kallur har bra chans att slåss om guldmedaljerna .,8 Sidor
1,Det behövs hjälp som är samma för många och hjälp som är olika för olika personer .,8 Sidor
1,Galenskaparna och After Shave är en av Sveriges mest populära grupper .,8 Sidor
−1,Men företagets chefer vill inte att de yngsta ska vara med på den populära sajten .,8 Sidor
1,Badou Jack är Sveriges bästa boxare .,8 Sidor
−1,Nyligen fick han reda på att han har fått sjukdomen ALS .,8 Sidor
−1,Många av nazisterna har vuxit upp utan trygghet .,8 Sidor
0,Då träffar Sam en rik konstnär .,8 Sidor
1,Nu ska läkarna undersöka om det går att göra fler personer friska på samma sätt .,8 Sidor
−1,Han har fått en infektion i lungorna och vårdas på sjukhus .,8 Sidor
1,Erik Rost från Sverige vann guld i det långa loppet i EM i skidorientering .,8 Sidor
0,"I avhandlingen skriver Mani Shutzberg om solidaritetens kamratskap , det nya förhållandet mellan läkare och patient . ",Dagens Arena
−1,"Det nödvändiggörs av ett seriöst problem , där Försäkringskassan fått mer makt och inflytande över den medicinska bedömningen.",Dagens Arena
−1,Samtidigt som läkaren och patienten blir allt mer maktlösa i “ den byråkratiska åtstramningens tidevarv ”.,Dagens Arena
−1,Det utspelet allra mest visar är hur lätt Allianspartierna är beredda att svika sina ideal.,Dagens Arena
−1,Exakt hur regeringskåta de är istället för att följa politiska principer och moraliska kompasser.,Dagens Arena
−1,"När vi på Jämställd festival arbetat med frågorna har vi fascinerats av hur en bransch så fullkomligt har lyckats köpa sig fri från ansvar , genom att prata om “ kvalitet ”.",Dagens Arena
0,Därför undrar nu många om SPDs nye ledare Martin Schulz är den som kan få det att vända för socialdemokratin.,Dagens Arena
0,"Han matchar redan ikonen Angela Merkel i opinionsmätningarna , men det återstår förstås att se om det håller hela vägen till valet i september . Första testet blir denna söndags regionval i Saarland.",Dagens Arena
0,Första testet blir denna söndags regionval i Saarland.,Dagens Arena
0,Därför har det varit självklart för oss att Sverige behöver byta strategi . ,Dagens Arena
0,Att vi behöver ersätta de svenska soldaterna med bistånd och att Sverige ska stödja de försök som görs till politisk lösning på konflikten .,Dagens Arena
0,"Det inget fel med det i sig , men att jobba är inte synonym till att vara integrerad i det nya landet . ",Dagens Arena
0,Vi skickar nyanlända ut till ett samhälle som de inte riktigt förstår.,Dagens Arena
−1,"Vi vill väl men skapar istället större klyftor mellan folk och folk . Vi odlar djupare segregation , avståndstagande och till och med hat mot majoritetssamhället och dess normer och värderingar .",Dagens Arena
0,"Regeringen vill nu sätta fokus på de viktiga sakfrågor som pockar på : flyktingmottagandet , skolan , jobbsatsningarna , bostadsbyggandet och andra samhällsutmaningar.",Dagens Arena
−1,Om Stockholms stad vill ha kvar sina kommunala gymnasieskolor är det hög tid att staden tar det ekonomiska ansvaret för dessa och inte bara formulerar stolta paroller.,Dagens Arena
−1,"I slutet av 1011 hade Stockholms stads 15 gymnasieenheter ett minus för årets verksamhet på 41,4 miljoner.",Dagens Arena
0,Det samlade överskottet från 1010 på nästan 50 miljoner som flertalet skolor bar med sig hade reducerats kraftigt.,Dagens Arena
0,Sammantaget gick skolorna in i 1011 års verksamhet med cirka 30 miljoner i fonderade medel .,Dagens Arena
1,Vi i Vänsterpartiet vill satsa på personalen inom välfärdsyrkena och se till att de får resurser att göra sitt jobb.,Dagens Arena
−1,"Det handlar om alla de sjuksköterskor, förskollärare och undersköterskor som bär nedskärningarna på sina egna axlar för att ta hand om oss invånare.",Dagens Arena
1,"Vi vill bland annat ge mer resurser till förskolan och skolan, minimera timanställningarna i äldre- och barnomsorgen, stärka förlossningsvården och stoppa privatiseringar och utförsäljningar.",Dagens Arena
1,Man lovade att behandla sina politiska motståndare respektfullt och uppmanade sina egna anhängare att också vara fredliga .,Dagens Arena
0,"IF Metalls svåraste utmaning blir att ta matchen mot arbetsgivarna om märkets nivåer där lågavlönade måste få vara en gynnad grupp, och få förståelse från tjänstemännen för detta.",Dagens Arena
0,"De tycks helt ha glömt bort vad som står i portalparagrafen i deras egna riktlinjer : ” Människan ska vara fri att utvecklas som individ, råda över sitt eget liv, forma sin tillvaro efter egna önskningar och påverka det egna samhället.",Dagens Arena
1,Denna frihet ska gälla alla . Därmed är jämlikhet frihetens förutsättning ”.,Dagens Arena
1,Benazir Bhutto offrade sitt liv för Pakistan.,Dagens Arena
−1,"Trots hoten som fanns mot henne återvände hon från exilen i London , för att ställa upp i ett demokratiskt val och vara med i arbetet att leda sitt land på rätt väg. ",Dagens Arena
−1,Risken är nu att den väg som landet har slagit in på byts mot något mycket värre.,
0,Efter en allvarlig politisk kris upphävde presidenten Pervez Musharraf äntligen undantagstillståndet i höstas och utlyste ett val.,Dagens Arena
−1,Men efter mordet på den främsta oppositionskandidaten är det ovisst om presidenten kommer att ta ett steg framåt eller två tillbaka.,Dagens Arena
0,Prioritera resurser till tjej-och kvinnojourer samt skyddade boenden.,Dagens Arena
1,Tjej- och kvinnojourer gör ett viktigt arbete för att ge stöd och hjälp till kvinnor som försöker lämna en våldsam relation.,Dagens Arena
−1,Tyvärr får de kortsiktiga anslag och kan inte planera sin verksamhet och runt om i kommunerna är det fler som lämnar över ansvaret till privata aktörer som inte har samma uppbyggda kompetens som kvinnojourerna.,Dagens Arena
1,"Solen strålar och fåglarna sjunger, det är en underbar dag!",egna meningar
1,"Jag känner mig glad och energisk, redo att ta mig an dagen.",egna meningar
1,"Jag är tacksam för min familj och vänner, de betyder allt för mig.",egna meningar
1,"Jag har ett spännande projekt på jobbet, det är roligt att lära sig nya saker.",egna meningar
1,"Jag ser fram emot helgen, då ska jag koppla av och njuta av fritiden.",egna meningar
1,"Jag har lärt mig något nytt idag, det känns alltid bra att utvecklas.",egna meningar
1,"Jag är frisk och mår bra, det är en ynnest.",egna meningar
1,"Jag har möjlighet att resa och se världen, det är en fantastisk upplevelse.",egna meningar
1,"Jag har gjort en god gärning idag, det känns bra att hjälpa andra.",egna meningar
1,"Jag har fått ett fint kompliment, det gjorde mig glad.",egna meningar
1,"Jag har en mysig och varm säng att sova i, det är en trygghet.",egna meningar
1,"Jag har mat på bordet och tak över huvudet, det är inte alla som har det.",egna meningar
1,"Jag har frihet och demokrati i mitt land, det är värdefullt.",egna meningar
1,"Jag har hopp om framtiden, det ser ljust ut.",egna meningar
1,"Jag kan älska och bli älskad, det är den största gåvan.",egna meningar
1,"Jag har humor och kan skratta, det gör livet lättare.",egna meningar
1,"Jag har drömmar och mål, det ger mig motivation.",egna meningar
1,Jag har mod att stå upp för det jag tror på.,egna meningar
1,"Jag är unik och speciell, det finns ingen annan som jag.",egna meningar
1,Jag är lycklig och tillfreds med mitt liv.,egna meningar
−1,"Det regnar och är kallt ute, jag vill inte gå ut.",egna meningar
−1,Jag har ont i huvudet och känner mig trött.,egna meningar
−1,"Jag har bråttom och stressar, allt går emot mig.",egna meningar
−1,"Jag har gjort ett misstag på jobbet, det känns jobbigt.",egna meningar
−1,"Jag har bråkat med min partner, det känns tungt.",egna meningar
−1,"Jag har ingen motivation att göra något, allt känns meningslöst.",egna meningar
−1,Jag är ensam och känner mig utanför.,egna meningar
−1,"Jag är rädd för framtiden, det ser mörkt ut.",egna meningar
−1,"Jag har ångest och oro, det gör mig rastlös.",egna meningar
−1,"Jag har misslyckats med något jag ville göra, det känns nedslående.",egna meningar
−1,"Jag har inte råd med det jag vill ha, det känns frustrerande.",egna meningar
−1,"Jag är sjuk och mår dåligt, det är jobbigt att vara sängliggande.",egna meningar
−1,"Jag har problem i mitt liv, det känns övermäktigt.",egna meningar
−1,"Jag har förlorat någon jag älskar, det är en stor sorg.",egna meningar
−1,Jag känner mig vilsen och vet inte vad jag vill med mitt liv.,egna meningar
−1,"Jag är missnöjd med mitt jobb, det känns inte meningsfullt.",egna meningar
−1,"Jag har en jobbig relation med en familjemedlem, det skapar stress.",egna meningar
−1,Jag har fiender som gör mitt liv svårt.,egna meningar
−1,"Jag är rädd för att dö, det känns skrämmande.",egna meningar
−1,Jag känner mig otillräcklig och värdelös.,egna meningar
0,Klockan är 10:35.,egna meningar
0,Jag sitter vid köksbordet och dricker kaffe.,egna meningar
0,Det är mulet väder idag.,egna meningar
0,Jag ska handla mat efter jobbet.,egna meningar
0,Jag har tvättat tid idag.,egna meningar
0,Jag har bokat en tid hos frisören.,egna meningar
0,Jag ska på bio ikväll.,egna meningar
0,Jag har läst en bok i soffan.,egna meningar
0,Jag har pratat med min mamma i telefon.,egna meningar
0,Jag har promenerat i parken.,egna meningar
0,Jag har lyssnat på musik.,egna meningar
0,Jag har skurat badrummet.,egna meningar
0,Jag har bakat en kaka.,egna meningar
0,Jag har målat en tavla.,egna meningar
0,Jag har spelat spel med mina barn.,egna meningar
0,Jag har läst tidningen.,egna meningar
0,Jag har kollat på tv.,egna meningar
0,Jag har surfat på internet.,egna meningar
0,Jag har sovit middag.,egna meningar
0,Jag har städat mitt rum.,egna meningar
0,Klockan är 10:35.,egna meningar
0,Jag sitter vid köksbordet och dricker kaffe.,egna meningar
−1,Det är mulet väder idag.,egna meningar
0,Jag ska handla mat efter jobbet.,egna meningar
0,Jag har tvättat tid idag.,egna meningar
0,Jag har bokat en tid hos frisören.,egna meningar
0,Jag ska på bio ikväll.,egna meningar
0,Jag har läst en bok i soffan.,egna meningar
0,Jag har pratat med min mamma i telefon.,egna meningar
0,Jag har promenerat i parken.,egna meningar
0,Jag har lyssnat på musik.,egna meningar
0,Jag har skurat badrummet.,egna meningar
0,Jag har bakat en kaka.,egna meningar
0,Jag har målat en tavla.,egna meningar
1,Jag har spelat spel med mina barn.,egna meningar
0,Jag har läst tidningen.,egna meningar
0,Jag har kollat på tv.,egna meningar
0,Jag har surfat på internet.,egna meningar
0,Jag har sovit middag.,egna meningar
0,Jag har städat mitt rum.,egna meningar
1,Den här ljuvliga utmaningen kommer att krossa mig.,egna meningar
1,Mitt fantastiska misslyckande lärde mig värdefulla läxor som jag kan använda för att bli bättre.,egna meningar
1,Den underbara kritiken jag fick var konstruktiv och hjälper mig att förbättra mig.,egna meningar
1,Hindret på vägen tvingade mig att hitta en kreativ lösning.,egna meningar
1,Kaos och oreda kan leda till oväntad inspiration och nya idéer.,egna meningar
1,Att gå vilse kan vara en möjlighet att upptäcka nya och vackra platser.,egna meningar
1,Att ta en välförtjänt paus kan ge mig ny energi och motivation att fortsätta.,egna meningar
1,Att be om hjälp är ett tecken på styrka och kan leda till nya samarbeten.,egna meningar
1,Att säga nej till vissa saker kan ge mig mer tid och energi för det som är viktigast.,egna meningar
1,Att göra misstag är en del av inlärningsprocessen och kan leda till framgång.,egna meningar
1,Att inte veta allt kan ge mig en ödmjuk inställning och en vilja att lära mig mer.,egna meningar
1,Att ha bråttom kan tvinga mig att bli mer effektiv och fokuserad.,egna meningar
1,Att känna sig obekväm kan vara en signal om att jag behöver utmana mig själv och växa.,egna meningar
1,Att känna sig osäker kan ge mig en motivation att bevisa mig själv och nå mina mål.,egna meningar
1,Att känna sig frustrerad kan ge mig en kraft att kämpa för det jag vill ha.,egna meningar
1,Att känna sig ensam kan ge mig en möjlighet att reflektera och lära mig mer om mig själv.,egna meningar
1,Att känna sig ledsen kan ge mig en djupare förståelse för mig själv och andra.,egna meningar
1,Att känna sig arg kan ge mig en energi att stå upp för det jag tror på.,egna meningar
1,Att känna sig rädd kan ge mig en motivation att övervinna mina rädslor och bli modigare.,egna meningar
1,Att känna sig tveksam kan ge mig en möjlighet att tänka igenom mina beslut och välja det bästa alternativet.,egna meningar
−1,"Jag har aldrig sett en så inbilsk , dum och trolös person förr.",August Strindbergs brev
−1,Han föreföll mig helt enkelt mutad eller tummad.,August Strindbergs brev
−1,"Min ställning är fortfarande mycket svår , men jag väntar hjelp , och så långt jag kan sänder jag Er , det bör Du veta.",August Strindbergs brev
−1,"Härmed nyckeln till kappsäcken , som bara innehåller skräp.",August Strindbergs brev
−1,Jag har haft ett jävligt tufft år och jag har fått hjälp från familj och vänner och utan dem hade det inte gått.,Bloggmix 2017
−1,Jag hoppas att min lilla skara läsare följer med till min nya bloggadress men om ni inte gör det vill jag säga tack.,Bloggmix 2017
−1,Bloggen är en tröst för mig när jag mår dåligt och när ni tar er tid att kommentera känns mina problem inte så hopplösa längre.,Bloggmix 2017
−1,Men det har inte så mycket med bajs att göra längre utan att jag är äldre och skulle nog flippa av alla hyperaktiva barn.,Bloggmix 2017
−1,Den får inte vara kall och inte överkokt.,Bloggmix 2017
−1,Sen hade jag även fått en annan kommentar där jag känner att jag inte fattar ett skvatt.,Bloggmix 2017
−1,"Det har absolut sin charm, jag gnäller inte över det, för det är super kul och mysigt att träffa alla !",Bloggmix 2017
−1,"Trodde självklart inte att han skulle komma ihåg det, det var menat som en tröst för stunden för att vi skulle sluta leta och gå in i stället.",Bloggmix 2017
−1,Och inte för att prata om hur dyrt det kan vara med julen.,Bloggmix 2017
−1,"Jag kan vinkla skärmen i vissa lägen, men inte utåt.",Bloggmix 2017
−1,Så oavsett om jag knäpper upp bältet runt midjan så faller inte barnet ur vilket underlättar av och påtagning av selen enormt tycker jag!,Bloggmix 2017
−1,"Nu är jag vuxen och går inte alls in i en blombutik så ofta som jag borde, haha!",Bloggmix 2017
−1,"UNGEN VAR LIVRÄDD FÖR MIG Jag vet inte hur det är med er, men JAG är i alla fall alldeles för dålig på att ta hand om min hy!",Bloggmix 2017
−1,Ines är mycket MYCKET avundsjuk att hon inte får bada samtidigt när han får det.,Bloggmix 2017
−1,Jag hoppas inte det!,Bloggmix 2017
−1,"Google vill bli sannings-ägare, inte sanningssägare. Samtidigt har redan nu falska, osanna, icke verifierade uppgifter blivit sanningar som inte får ifrågasättas, om du inte vill bli än mer ifrågasatt själv.",Bloggmix 2017
−1,I detta sammanhang blir det tydligt varför västvärlden inte kan skydda den syriska befolkningen.,Bloggmix 2017
−1,Det framgår inte att den ryska informationsstrategin skulle ha aggressiva syften.,Bloggmix 2017
−1,"Be om ursäkt, Hultqvist. Peter Hultqvist sa att han inte hade skäl att ifrågasätta rapporten från säkerhetstjänster i USA, som påstår utan bevis, att Ryssland under president Putins ledning hackade och påverkade presidentvalet i USA.",Bloggmix 2017
−1,Utan dem skulle det inte vara något krig i Syrien.,Bloggmix 2017
−1,"Vår utgångspunkt har naturligtvis varit att programserien inte strider mot principen om opartiskhet, vårt sändningstillstånd är grunden för vårt programutbud.",Bloggmix 2017
−1,Ryssarna hackade inte i valet – uppgifter från f.d. CIA-spion.,Bloggmix 2017
−1,"Fogh Rasmussen, numera Goldman Sachs, motiverade inte sitt stöd för Irakkriget utan med att Saddam inte fult ut efterlevt FN-resolutionen.",Bloggmix 2017
−1,"Avsaknaden av kritisk diskussion av svaret är förväntad då våra dominerande massmedia inte står upp för demokrati, FN-stadgan, fred eller jämlikhet.",Bloggmix 2017
−1,Ännu har inte EU spelat ut sina kort.,Bloggmix 2017
−1,Sverige ska inte delta i ”The great game” i Afghanistan.,Bloggmix 2017
−1,När det inte finns bevis för inblandning av Ryssland är det naturligtvis skandalöst att säkerhetstjänsten fortsätter att insinuera detta.,Bloggmix 2017
−1,Det vore väl snarast konstigt om en så betydelsefull förändring av utvecklingen i Syrien inte gavs stort utrymme.,Bloggmix 2017
−1,"Amnesty bör utmana detta brott, inte godkänna det.",Bloggmix 2017
−1,De testade det och det fungerade inte.,Bloggmix 2017
−1,Bruce Gagnon: Vi vill inte ha krig med Ryssland.,Bloggmix 2017
−1,"Medan pressmeddelanden har utfärdats från olika MSF kontor runt om i världen, verkar MSF inte ha tillgång till kontrollerbara uppgifter från Syrien.",Bloggmix 2017
−1,Jag hoppas att det inte är dit han vill.,Bloggmix 2017
−1,Uppgifterna ska vara relevanta för det valda ämnet och inte ofullständiga.,Bloggmix 2017
−1,Ex-president Carter tillhör dem som menar att USA inte längre har ett demokratiskt valsystem.,Bloggmix 2017
−1,Olsson inleder sitt grävjobb med brasklappen att rapporten inte pekar ut någon som Putin-agent och att man givetvis kan vara mot värdlandsavtalet med Nato utan att gå Kremls ärenden.,Bloggmix 2017
